"subject" "activity" "tbodyaccmeanx" "tbodyaccmeany" "tbodyaccmeanz" "tbodyaccstdx" "tbodyaccstdy" "tbodyaccstdz" "tgravityaccmeanx" "tgravityaccmeany" "tgravityaccmeanz" "tgravityaccstdx" "tgravityaccstdy" "tgravityaccstdz" "tbodyaccjerkmeanx" "tbodyaccjerkmeany" "tbodyaccjerkmeanz" "tbodyaccjerkstdx" "tbodyaccjerkstdy" "tbodyaccjerkstdz" "tbodygyromeanx" "tbodygyromeany" "tbodygyromeanz" "tbodygyrostdx" "tbodygyrostdy" "tbodygyrostdz" "tbodygyrojerkmeanx" "tbodygyrojerkmeany" "tbodygyrojerkmeanz" "tbodygyrojerkstdx" "tbodygyrojerkstdy" "tbodygyrojerkstdz" "tbodyaccmagmean" "tbodyaccmagstd" "tgravityaccmagmean" "tgravityaccmagstd" "tbodyaccjerkmagmean" "tbodyaccjerkmagstd" "tbodygyromagmean" "tbodygyromagstd" "tbodygyrojerkmagmean" "tbodygyrojerkmagstd" "fbodyaccmeanx" "fbodyaccmeany" "fbodyaccmeanz" "fbodyaccstdx" "fbodyaccstdy" "fbodyaccstdz" "fbodyaccjerkmeanx" "fbodyaccjerkmeany" "fbodyaccjerkmeanz" "fbodyaccjerkstdx" "fbodyaccjerkstdy" "fbodyaccjerkstdz" "fbodygyromeanx" "fbodygyromeany" "fbodygyromeanz" "fbodygyrostdx" "fbodygyrostdy" "fbodygyrostdz" "fbodyaccmagmean" "fbodyaccmagstd" "fbodybodyaccjerkmagmean" "fbodybodyaccjerkmagstd" "fbodybodygyromagmean" "fbodybodygyromagstd" "fbodybodygyrojerkmagmean" "fbodybodygyrojerkmagstd"
"22" 22 "walking" -0.10511977 -0.568494168695652 -0.3060746984 -0.580665955217391 -0.595317511521739 -0.34036261099413 -0.573637591086957 -0.425948241369565 -0.215629012874565 -0.499580486956522 0.480568548913043 0.224859684859783 0.609390851521739 -0.471381677608696 -0.87597529173913 -0.873480334565217 -0.89112833326087 -0.650455273043478 -0.55270969326087 -0.573629846304348 0.219852772652174 0.116906370673913 -0.0307944949369565 -0.14982167731087 0.15700648629 -0.105807838257826 0.0546909314282609 -0.0209564208478261 0.144680733521739 0.0529433973478261 -0.0528590699271739 -0.0408976523717391 0.137206277895652 -0.0144618072043478 -0.120353632608696 -0.117917752978261 -0.121772027982609 0.199719314 0.52905131326087 -0.0544801286956522 0.244899799782609 -0.96714708826087 -0.976309008695652 -0.975712069782609 -0.967653422391304 -0.976460248913044 -0.976309810652174 0.467714753913043 -0.0731200365217391 0.239861173195652 0.546661910217391 -0.0337647095652174 0.241532018695652 0.0954169788478261 0.305103578478261 -0.535065318043478 -0.775459092173913 -0.968430690869565 -0.977362086956522 -0.978664652391304 -0.542095769782609 -0.950255562826087 -0.519811406065217 -0.522641439565217 0.569609136304348 -0.615417979565217
"23" 23 "walkingdownstairs" -0.0986085053148148 -0.435170302018519 -0.375373408627778 -0.563131691481481 -0.497770623646296 -0.407479552531481 -0.554539116111111 -0.206318790192593 -0.224519639138889 -0.481345006296296 0.356871195462963 0.284901322 0.6533039 -0.423050541814815 -0.768907395555556 -0.887893702407407 -0.875395187592593 -0.603135237296296 -0.576267562962963 -0.583161119074074 0.137867515222222 0.0312622644259259 -0.0892943908888889 -0.302671525555556 0.258008942814815 -0.179392167237037 0.242925210407407 -0.0759235724074074 0.108867901203704 0.0320511063944444 0.0961245650557407 -0.125665660122222 0.134014165055556 -0.12983500162963 0.00897661855740741 -0.249428815503704 0.0526776688888889 0.0444503957111111 0.950195817222222 -0.156449744388889 0.113927720277778 -0.962841528703704 -0.932305872962963 -0.912089199259259 -0.964294703148148 -0.932043423518519 -0.915230019259259 0.887378604259259 -0.161476096259259 0.1263047655 0.954523388888889 -0.147270229611111 0.0958892137277778 -0.358043318703704 0.865077903888889 -0.946551991666667 -0.972504024259259 -0.968535857592593 -0.932454445555556 -0.924600330185185 -0.802991148888889 -1 -0.132348951485185 -0.577693408518518 0.61800624537037 -0.657674549444444
"24" 24 "walkingupstairs" -0.0983413186271186 -0.985279001355932 -0.916174315423729 -0.933381366101695 -0.987007308305085 -0.91778346661017 -0.932807129661017 -0.928013642033898 -0.515800507118644 -0.782444995254237 0.833061089152542 0.667214285254237 0.81316188661017 -0.948542701016949 -0.999560376440678 -0.994262302542373 -0.985405221525424 -0.988884355254237 -0.93643031220339 -0.936531943728814 -0.520595243661017 -0.430103178932203 -0.394102978916949 0.151836371554237 -0.0541304445152542 0.0697386455898305 0.0304908711271186 0.0758131405152542 -0.0585400805677966 0.146360157338983 -0.0185368934186441 0.0765120341037288 -0.00240548535762712 0.00895104211016949 -0.0492224282932203 -0.0887884062661017 0.0306737002011864 -0.0517396955283051 0.769289842983051 0.137685794389831 0.0591406357230509 -0.98116338779661 -0.947501472033898 -0.943482213559322 -0.981151246949153 -0.949241376101695 -0.94555253338983 0.702299907288136 0.119362783016949 0.0658355847457627 0.787967881474576 0.143634395372881 0.0494653291525424 -0.155643554559322 0.543063774237288 -0.863078761355932 -0.737405317457627 -0.981228321864407 -0.955163897288136 -0.951887926271186 -0.836122729830509 -0.636686714355932 -0.808693322881356 -0.45619323559322 0.471870887367797 -0.487562184218644
"25" 25 "standing" -0.111640521067568 -0.433361917702703 -0.541692543027027 -0.353374708840541 -0.468481947098649 -0.55768547527027 -0.356540832922973 -0.2588371964 -0.270910788472973 -0.471714630459459 0.435805053824324 0.445446067972973 0.392755035162162 -0.39638368927027 -0.735391327702703 -0.937761863513514 -0.703986606891892 -0.566015105986487 -0.664302639594595 -0.414186783458108 0.0824900241621622 -0.0594769305175676 -0.00916256760810811 -0.289529540743243 0.150097726802703 0.0913417181527027 0.0260710630243243 -0.115505950642432 0.0437874854567568 0.153866184337838 0.0369595298432432 -0.0930916650540541 0.0804959173621622 0.0687479471566216 0.0373958691081081 0.0850958464054054 -0.266701875083784 -0.00546313708783784 0.370517685 0.0811835792040541 0.159969470302703 -0.93367758527027 -0.938704631081081 -0.927227608108108 -0.935344417162162 -0.939776115675676 -0.928892279189189 0.328320395540541 0.0696053114472973 0.16697509032027 0.385068990405405 0.0889379691418919 0.143624424383243 -0.22655934155 0.193792206891892 -0.963866404324324 -0.27821258027027 -0.94107304554054 -0.941834833648649 -0.935880295675676 -0.603584743202703 -0.317328061386487 -0.845874554243243 -0.554205206987838 0.611068313148649 -0.66731475027027
"26" 26 "sitting" -0.111778304089744 -0.371289550358974 -0.410155188602564 -0.548037452948718 -0.421740752294872 -0.452183447461538 -0.565312371666667 -0.138750352820513 -0.147591964358974 -0.484446438589744 0.332735521524359 0.311280197212821 0.515497425897436 -0.401283406461538 -0.716423056666667 -0.903478907564103 -0.865254573461538 -0.526293251794872 -0.621261760128205 -0.623771941410256 0.0939591714615385 -0.0434933551346154 -0.0352835213269231 -0.29861348448718 0.24384525190641 -0.0756207387692308 0.0857606218846154 0.0523636986628205 0.0462250936769231 0.187725747229487 -0.0502438429357692 0.0682563488717949 0.0860228084478346 -0.00826098458846154 -0.0873241286948718 -0.20717981928141 -0.249396630057051 0.0750381568205128 0.541152514102564 -0.361143789974359 0.0878065278205128 -0.969986701923077 -0.967001294102564 -0.952842391794872 -0.970485646410256 -0.967818032692308 -0.953952115897436 0.479212523333333 -0.369826355230769 0.0895133175128205 0.559314702564103 -0.33988818048718 0.0785130165769231 -0.381532164379487 0.30863519025641 -0.426352783974359 -0.92427785525641 -0.972056937435897 -0.970583713076923 -0.957163133205128 -0.810290291230769 -0.858931277974359 -0.728573481320513 -0.436043505666667 0.490392091858974 -0.542898946474359
"27" 27 "laying" -0.10255286492027 -0.987238613378378 -0.950265292702703 -0.949051841756757 -0.988292334189189 -0.947772995148649 -0.947049965405405 -0.930322392837838 -0.540884531486487 -0.789018982432432 0.83893085554054 0.682943760405405 0.827136621621622 -0.964347592837838 -0.99921942027027 -0.994882437027027 -0.984217931297297 -0.98947926972973 -0.954907726351351 -0.945251207567568 -0.60140019972973 -0.489118475472973 -0.466548205067568 0.196233185094595 -0.0925740686040541 0.0595758071040541 0.0708642054391892 0.17251913547527 -0.105588143674324 0.169333067627027 -0.0183823783443243 0.192543958007297 -0.0727043844162162 0.0639422793094595 -0.0659993056189189 -0.107344032802703 -0.00339772174054054 0.211522158122973 0.711906665405405 0.186118731418919 0.0741948358783784 -0.978725957297297 -0.963579110945946 -0.946697872702703 -0.979498276216216 -0.964018821891892 -0.947427917027027 0.644598106891892 0.162146579097297 0.0748322067837838 0.728560939594595 0.197316249039189 0.0619213196081081 -0.141129872067568 0.488248636351351 -0.645043555405405 -0.90220288472973 -0.981861967702703 -0.966347110675676 -0.951281601891892 -0.836211756864865 -0.754615370918919 -0.756262374364865 -0.461171756013514 0.473106420206757 -0.484915421208108
"28" 28 "walking" -0.105426701018519 -0.332505972407407 -0.2224208005 -0.400804571111111 -0.392050997037037 -0.237686356481481 -0.400684447796296 -0.0163483446111111 -0.160167676907407 -0.454096985740741 0.338204129444444 0.219770913685185 0.431256138148148 -0.27856515 -0.772401373518519 -0.880237620740741 -0.82591563 -0.530031177222222 -0.418829314259259 -0.434297379722222 0.194505128169815 0.263035684685185 0.135659032457407 -0.456864128518519 0.333574749092593 -0.115513668038889 0.135000489002926 -0.276717175259259 0.256050580518519 -0.000391064451851851 0.0188514716222222 -0.205760800962963 0.206748404135185 -0.0905917285481481 -0.100799958935185 -0.417098759481481 -0.266346357236296 0.281564210333333 0.924856249814815 -0.245658343333333 -0.0533467674074074 -0.967086037962963 -0.946793830925926 -0.932565185185185 -0.967737886481482 -0.946722073888889 -0.934967207222222 0.862063147407407 -0.251367576481482 -0.0450535908148148 0.9335936 -0.230780237037037 -0.0669736167222222 -0.0403228385462963 0.799465950555556 -0.897758283518518 -0.942132343703704 -0.969156320185185 -0.948189308148148 -0.94116049037037 -0.561784101351852 -1 -0.622336067759259 -0.538063622777778 0.599250441851852 -0.658629320555556
"29" 29 "walkingdownstairs" -0.1080852734 0.0480632049541667 0.5917274793125 -0.172926100708333 -0.0094559922625 0.499867433889583 -0.216259886497917 0.3445350465125 0.129307909197917 -0.183559320124167 0.0138730383772917 -0.377769858208333 0.269222326729167 0.193718008597917 -0.439061553541667 -0.502672743958333 -0.681042177291667 -0.142776169260417 -0.00252350690208333 -0.331851313270833 0.292589166504167 0.454093740708333 0.2011191555625 -0.446449333333333 0.2803299724375 -0.0867394583958333 0.179698535033333 -0.23800985750625 0.153863464612917 0.189113576333333 -0.0545266684875 -0.211443292145833 0.170493043645833 0.1587248914375 -0.157401130520833 -0.301038419395833 -0.23297959181875 0.0763701802083333 0.911757235416667 -0.2898520925 -0.0416535595208333 -0.937660723958333 -0.909313550625 -0.915773484375 -0.938504651666667 -0.910315255833333 -0.916102709791667 0.859619344375 -0.286425668958333 -0.0304244442916667 0.910686852291667 -0.28883572875 -0.0584818779583333 -0.0991469120729167 0.766804313541667 -0.852018172708333 -0.972087445833333 -0.94175227375 -0.9147194775 -0.918469335625 -0.2566158529875 -1 -0.581209370510417 -0.6338062925 0.697453603541667 -0.760574752291667
"30" 30 "walkingupstairs" -0.114641151892308 -0.379393887969231 -0.223770985189231 -0.345331920784615 -0.436181468292308 -0.256939571907692 -0.381720041692308 -0.102143681901538 -0.138053904821538 -0.340079572553846 0.408752660769231 0.211146787538462 0.3586109952 -0.302264376295077 -0.766218331692308 -0.863687383384615 -0.776504971384615 -0.577708652307692 -0.462779599076923 -0.487304573384615 0.107208557935385 0.173620982938462 0.132243232429231 -0.307231469569231 0.180463901770769 -0.0387048332723077 0.169508727644615 -0.192744600284615 0.0777538068476923 0.23287266424 -0.128514154826154 -0.20582007328 0.227331598664615 -0.0694204600738462 -0.0703805547015385 -0.244528177030769 -0.318396658953846 -0.0179724903221538 0.926113149076923 -0.1997399464 -0.175804064415385 -0.968211676153846 -0.933510450153846 -0.932625857384615 -0.969058905384615 -0.935519489692308 -0.934714989230769 0.863119202615385 -0.201650854830769 -0.167644509815385 0.934509173230769 -0.189711046046154 -0.190811975321231 -0.0904000896923077 0.803068098307692 -0.929338017076923 -0.922934669230769 -0.971943274615385 -0.940033923384615 -0.941237926307692 -0.595096577430769 -1 -0.966276351692308 -0.584893882815385 0.625830531538462 -0.665626036769231
"31" 1 "standing" -0.10638483054717 -0.96809402 -0.943959421320755 -0.954148431509434 -0.969120249433962 -0.941877954150943 -0.953642557169811 -0.916859539245283 -0.545247983886792 -0.795299838301887 0.821423907735849 0.671442553207547 0.823718000754717 -0.954034268867925 -0.996236782830189 -0.997298651132075 -0.992626794716981 -0.97054137754717 -0.948988249433962 -0.956489290754717 -0.403024993111321 -0.422094120013208 -0.427688274320755 -0.0248542255132075 -0.0177735046245283 0.0203382400698113 0.145546169698113 0.112484857856604 -0.129092086056604 0.174924945120755 -0.0690437634150943 0.172870921176038 -0.0823417714018868 0.0747804226075472 -0.183420281844528 -0.140842707358491 -0.442291091509434 -0.161568804773585 -0.0249844298679245 0.0231251676792453 0.771062527358491 -0.971067799245283 -0.975271998113208 -0.97075462754717 -0.97183772509434 -0.975689171132075 -0.972285617924528 -0.0821811788679245 0.00251834547169811 0.761222236415094 0.00870308484905661 0.0425581904339623 0.763642036226415 0.222471083924528 -0.642449514716981 -0.676946900377358 0.324862780188679 -0.973876189433962 -0.977522300377359 -0.977379281132076 -0.583774936339623 -0.734342516037736 -0.57954647790566 -0.560041903396226 0.578318062264151 -0.596562998301887
"32" 2 "sitting" -0.10635786423913 -0.981658229130435 -0.945859565 -0.961947485652174 -0.982659252173913 -0.944917549782609 -0.960252797391304 -0.92920218673913 -0.534376373043478 -0.803240228695652 0.830871457826087 0.683352223043478 0.830159479130435 -0.959900524782609 -0.997898578695652 -0.994483241521739 -0.993336016956522 -0.983762709347826 -0.953606184130435 -0.960082235434783 -0.583460249869565 -0.500135698021739 -0.55635695 0.189018917265217 -0.0773204715217391 0.0314396368152174 0.0586234665130435 0.160719264880435 -0.0939394510673913 0.138896253769565 -0.00724219254782609 0.246272478104348 -0.117104763213043 0.094372895173913 -0.0812060892130435 -0.130172208043478 -0.0783582004695652 0.177490406771739 0.768182340869565 0.012057297173913 0.209002620221739 -0.969195584782609 -0.95563076826087 -0.968758440434783 -0.969857651956522 -0.957492117391304 -0.96945159826087 0.70475223326087 -0.00369558652173913 0.206195173386522 0.781703265 0.0230284243478261 0.204325978224565 0.128019738369565 0.512673940478261 -0.736342275434783 -0.817700872391304 -0.971753020869565 -0.962864056521739 -0.970876512173913 -0.658374822023913 -0.694848010819565 -0.778122238393478 -0.511307774282609 0.523581237630435 -0.53579583273913
"33" 3 "laying" -0.109290574145161 -0.352623631596774 -0.084250185005 -0.308259404032258 -0.374564351887097 -0.104728387609677 -0.305128127741935 -0.16501560826129 -0.0924604781064516 -0.332160868548387 0.33828402 0.175034717287097 0.460285943225806 -0.206140212354839 -0.772444575806452 -0.826002108064516 -0.766175811612903 -0.427010680645161 -0.316817006451613 -0.275938946525806 0.382060418709677 0.225599256177419 0.124324948919355 -0.483539528306452 0.358282626656452 -0.0448022410854839 -0.0173275014258065 -0.267282070120968 0.262136205596774 0.100244846808065 -0.200073789183274 -0.32598948233871 0.260590282462903 0.0521765602483871 -0.2769755177 0.0537822986854839 -0.155415320727419 0.212235733516129 0.855009657096774 -0.118436839096774 -0.136867928822581 -0.981040246129032 -0.970720467419355 -0.956621584516129 -0.981411492258065 -0.971320519193548 -0.958240661612903 0.787982345 -0.134129158354839 -0.134079292516129 0.870140074032258 -0.0992034294354839 -0.144907627419355 -0.0698908514883871 0.695367728064516 -0.850844731451613 -0.880120327580645 -0.982958441774194 -0.97410125483871 -0.961468631935484 -0.568430888870968 -0.972222853548387 -0.96236969983871 -0.440224964193548 0.499839870322581 -0.556536856451613
"34" 4 "walking" -0.100034945433333 -0.972286534 -0.885022703833333 -0.9053274015 -0.975774408666667 -0.885759436833333 -0.900539473 -0.917423612 -0.497629330583333 -0.763399852 0.809612683666667 0.650394082 0.806028867666667 -0.915650256333333 -0.997100727 -0.984398441 -0.972783736166667 -0.981488102 -0.908110076666667 -0.896728858333333 -0.487185710823333 -0.36074288425 -0.340212337283333 0.101857809111667 0.00737690203833333 0.0139969027416667 0.0849220074 0.00818415797166667 0.00189144804333333 0.110674357718333 0.0636007462483333 0.142454047383333 -0.0805130734113333 0.112674320389333 -0.123551446925 -0.0497544493475 -0.2753209873 0.12392754195 0.6715840945 0.205996215453 0.2104310521 -0.963593372166667 -0.929706275666667 -0.925239472166667 -0.964572179833333 -0.932030988166667 -0.927227443666667 0.6118709435 0.193196742583333 0.216426086466667 0.685825451666667 0.207344086833333 0.193381987166667 -0.0738910933166667 0.417796526841667 -0.692870374833333 -0.793784362 -0.966859641 -0.9392970835 -0.9331281865 -0.704260446941667 -0.511892201616667 -0.5810342384 -0.449555915441667 0.468077286833333 -0.486684858883333
"35" 5 "walkingdownstairs" -0.125995959255319 -0.0693544287321277 0.0351492440851064 -0.344793148408511 -0.113546243965957 0.0244466491276596 -0.368029662106383 0.147901419617021 0.012090728593617 -0.386733781702128 0.0882553466914894 0.105827231119149 0.31370779962766 -0.0369076391978723 -0.42520306412766 -0.734659094468085 -0.74694514787234 -0.185696937319149 -0.168167568021277 -0.417024200042553 0.260982881893617 0.106164518302128 -0.0155572360851064 -0.321259774468085 0.259584439638298 -0.131786416956809 0.135311193785106 -0.122756064623404 0.1569730423 0.105365105970213 0.0311423490553192 0.107832663121277 0.0663189205255319 0.0521088537446809 -0.16633636906383 -0.23306438087234 -0.18297483092766 0.14387442436383 0.557750686595745 -0.0360777523404255 0.0875095486808511 -0.935943781702128 -0.944441118297872 -0.927212787021277 -0.936936961489362 -0.945178873191489 -0.927379751914894 0.509076697446809 -0.0454613189361702 0.0950510782297872 0.565143134468085 -0.0246433859574468 0.0725962953829787 -0.0717144527446808 0.418991159148936 -0.697795646787234 -0.782253667687234 -0.938500480425532 -0.947549053191489 -0.929805780638298 -0.503941284993617 -0.920375132553191 -0.92670134212766 -0.538166432319149 0.603361381702128 -0.667142600212766
"36" 6 "walkingupstairs" -0.110652720078431 -0.947796266470588 -0.917738302901961 -0.915479479607843 -0.950501284117647 -0.918539704044314 -0.912483105294118 -0.882377240823529 -0.528837453568627 -0.771945988235294 0.804075305294118 0.647440307254902 0.800215938823529 -0.924406670980392 -0.989915898431373 -0.990912513529412 -0.981779052156863 -0.956036027058824 -0.933014394686275 -0.909847234313725 -0.303170413823529 -0.430421317862745 -0.366342376039216 -0.0150304680960784 0.0292437001 -0.031439215754902 0.109925391576471 0.059087891124902 -0.0288540791268627 0.184613433058824 -0.100447555382353 0.10916927445098 -0.0775891584607843 0.123433869470588 -0.13356175325098 0.222865369374118 -0.358656084254902 -0.214369274729412 0.318573724705882 0.288331576352941 0.406680682196078 -0.973499895882353 -0.97799495 -0.952663527647059 -0.973384273333333 -0.979070990392157 -0.95410736745098 0.25611043254902 0.26164037383902 0.404570492862745 0.343743988627451 0.305712698117647 0.396327438313725 0.0585922998039216 -0.112423173333333 -0.608862172745098 -0.27906935254902 -0.972895943333333 -0.982100403921569 -0.957280569411765 -0.639944193254902 -0.807296093313726 -0.741187900607843 -0.531487053137255 0.550503459019608 -0.569459972156863
